"장소ID","장소명","도로명주소","위도","경도","등록일시","수정일시","지번주소","사용여부"
1239,"쇠소깍","제주특별자치도 서귀포시 남원읍 하례로 249",33.2523664,126.6245064,18/09/02,18/09/02,"제주특별자치도 서귀포시 남원읍 하례리 1889","y"
1240,"따라비오름","제주특별자치도 서귀포시 남원읍 하례로 249",33.3875789,126.7534741,18/09/02,18/09/02,"제주특별자치도 서귀포시 표선면 가시리 산63","y"
1241,"보름왓","제주특별자치도 서귀포시 표선면 번영로 2350-104",33.413488,126.7525212,18/09/02,18/09/02,"제주특별자치도 서귀포시 표선면 성읍리 3229-4","y"
1242,"제주 튤립 성산호텔","제주특별자치도 서귀포시 성산읍 일출로 31",33.4479432,126.916261,18/09/02,18/09/02,"제주특별자치도 서귀포시 성산읍 고성리 329-1","y"
1243,"우도가는 성산항","제주특별자치도 서귀포시 성산읍 일출로 31",33.4722105,126.9292418,18/09/02,18/09/02,"제주특별자치도 서귀포시 성산읍 고성리 329-1","y"
1253,"블루시티","제주특별자치도 제주시 은남4길 27 블루시티",33.4861477,126.4927849,18/09/03,18/09/03,"제주특별자치도 제주시 연동 283-23","y"
1256,"제주마당","제주특별자치도 제주시 원노형3길 15",33.4864636,126.484372,18/09/03,18/09/03,"제주특별자치도 제주시 노형동 914-2","y"
1274,"물꼬기포차","제주특별자치도 제주시 고산동산5길 27 다복주택",33.496887,126.5353513,18/09/08,18/09/08,"제주특별자치도 제주시 이도2동 1051-7","y"
1261,"제주마당","제주특별자치도 제주시 원노형3길 15",33.4864193,126.4843418,18/09/06,18/09/06,"제주특별자치도 제주시 노형동 914-2","y"
1264,"제주공항","",33.4980037,126.4961757,18/09/06,18/09/06,"제주특별자치도 제주시 용담2동 1761","y"
1278,"로뎀가든","제주특별자치도 제주시 우도면 우도해안길 264",33.5035755,126.9427621,18/09/09,18/09/09,"제주특별자치도 제주시 우도면 연평리 2515","y"
1280,"해월정","제주특별자치도 제주시 해맞이해안로 2340",33.4921927,126.9096703,18/09/09,18/09/09,"제주특별자치도 제주시 구좌읍 종달리 608","y"
1284,"성판악코스안내","제주특별자치도 제주시 516로 1865",33.3849206,126.6197923,18/09/10,18/09/10,"제주특별자치도 제주시 조천읍 교래리 산137-24","y"
1023,"기당미술관","제주특별자치도 서귀포시 남성중로153번길 15",33.2447257,126.5512115,18/08/08,18/08/08,"제주특별자치도 서귀포시 천지동 621","y"
1020,"중문카트","제주특별자치도 서귀포시 1100로 506",33.2643196,126.3946151,18/08/08,18/08/08,"제주특별자치도 서귀포시 예래동 193-5","y"
1021,"테디베어 뮤지엄","제주특별자치도 서귀포시 중문관광로110번길 31 테디베어박물관",33.2503335,126.41218,18/08/08,18/08/08,"제주특별자치도 서귀포시 예래동 2889","y"
1025,"천지연","제주특별자치도 서귀포시 중산간동로8183번길 12",33.2469104,126.5544321,18/08/08,18/08/08,"제주특별자치도 서귀포시 천지동 2565","y"
1026,"이중섭 미술관","제주특별자치도 서귀포시 이중섭로 27-3 이중섭전시관",33.2457944,126.5648795,18/08/08,18/08/08,"제주특별자치도 서귀포시 정방동 532-1","y"
1027,"올레시장","제주특별자치도 서귀포시 이중섭로 27-3 이중섭전시관",33.2493732,126.5639503,18/08/08,18/08/08,"제주특별자치도 서귀포시 중앙동 340","y"
1042,"제주 공항","",33.4978787,126.4879097,18/08/08,18/08/08,"제주특별자치도 제주시 도두동 271","y"
1043,"김녕해수욕장","",33.5527285,126.7588971,18/08/08,18/08/08,"제주특별자치도 제주시 오라동 34-14","y"
1044,"메이즈랜드","",33.4864796,126.8017427,18/08/08,18/08/08,"제주특별자치도 제주시 오라동 34-14","y"
1052,"제주국제공항","제주특별자치도 제주시 공항로 2",33.5064296,126.4927307,18/08/09,18/08/09,"제주특별자치도 제주시 용담2동 2002","y"
1053,"포시즌랜트카","제주특별자치도 제주시 다호북길 150",33.5030964,126.4823206,18/08/09,18/08/09,"제주특별자치도 제주시 도두동 968-1","y"
1051,"숙소(아일랜드힐)","제주특별자치도 서귀포시 일주서로2842번길 42-9",33.2442476,126.234277,18/08/09,18/08/09,"제주특별자치도 서귀포시 대정읍 일과리 962-3","y"
1055,"해모랏펜션","제주특별자치도 서귀포시 환해장성로 797",33.4231941,126.9137815,18/08/09,18/08/09,"제주특별자치도 서귀포시 성산읍 온평리 1","y"
1056,"모다정","제주특별자치도 서귀포시 성산중앙로37번길 9",33.4636323,126.932403,18/08/09,18/08/09,"제주특별자치도 서귀포시 성산읍 성산리 180-5","y"
1058,"라이트아트페스타","제주특별자치도 서귀포시 성산중앙로37번길 9",33.487212,126.7068384,18/08/09,18/08/09,"대한민국","y"
1060,"우도섬","",33.5004098,126.9550213,18/08/09,18/08/09,"제주특별자치도 제주시 우도면 연평리 1549","y"
1061,"곽지한담산책로","",33.4478364,126.3065398,18/08/09,18/08/09,"제주특별자치도 제주시 애월읍 곽지리 2495","y"
1085,"롯데마트","제주특별자치도 제주시 연북로 1 롯데마트",33.4822791,126.4826339,18/08/11,18/08/11,"제주특별자치도 제주시 노형동 708-3","y"
1087,"함덕해수욕장","",33.5366331,126.6694273,18/08/12,18/08/12,"제주특별자치도 제주시 도두동 131-2","y"
1141,"협재 한량","제주특별자치도 제주시 한림읍 한림해안로 289 한림빌라",33.4267522,126.2638131,18/08/18,18/08/18,"제주특별자치도 제주시 한림읍 수원리 950-5","y"
1143,"운정이네본점","",33.2634596,126.437676,18/08/18,18/08/18,"제주특별자치도 서귀포시 중문동 1239-3","y"
1145,"오아시스펜션","제주특별자치도 서귀포시 예래로68번길 107 중문오아시스펜션",33.2626853,126.3966768,18/08/18,18/08/18,"제주특별자치도 서귀포시 예래동 205-1","y"
1148,"제주국제공항","제주특별자치도 제주시 삼무로 76",33.4896201,126.4946325,18/08/20,18/08/20,"제주특별자치도 제주시 연동 292-27","y"
1151,"공항","제주특별자치도 제주시 공항로 2",33.5068028,126.492803,18/08/20,18/08/20,"제주특별자치도 제주시 용담2동 2002","y"
1156,"모립 까페","제주특별자치도 제주시 애월읍 애월로1길 26-7",33.4629863,126.3097878,18/08/21,18/08/21,"제주특별자치도 제주시 애월읍 애월리 2537","y"
1183,"오라동 청보리 메밀꽃밭","제주특별자치도 제주시 공항로 2",33.4230803,126.5052134,18/08/26,18/08/26,"제주특별자치도 제주시 오라동 산76-2","y"
1159,"카페 ORDA","제주특별자치도 서귀포시 성산읍 한도로 269-37",33.4688992,126.9354485,18/08/21,18/08/21,"제주특별자치도 서귀포시 성산읍 성산리 308","y"
1162,"브라운스위트","제주특별자치도 서귀포시 성산읍 고성오조로 94 디아일랜드 마리나 호텔",33.4520244,126.9145253,18/08/21,18/08/21,"제주특별자치도 서귀포시 성산읍 고성리 1201","y"
1170,"성이시돌","제주특별자치도 제주시 한림읍 새미소길 8",33.3471973,126.3229466,18/08/22,18/08/22,"제주특별자치도 제주시 한림읍 금악리 144","y"
1175,"제주공항","제주특별자치도 제주시 신대로16길 29",33.4867265,126.4935504,18/08/25,18/08/25,"제주특별자치도 제주시 연동 293-79","y"
1181,"이호테후 해수욕장","제주특별자치도 제주시 공항로 2",33.4958848,126.4528828,18/08/26,18/08/26,"제주특별자치도 제주시 이호동 1662","y"
1186,"카멜리아힐","제주특별자치도 제주시 공항로 2",33.2883143,126.3702294,18/08/26,18/08/26,"제주특별자치도 서귀포시 안덕면 상창리 275","y"
1217,"dldldldl","",33.3623557,126.3814832,18/08/31,18/08/31,"제주특별자치도 제주시 애월읍 봉성리 산41","y"
992,"공항","제주특별자치도 제주시 공항로 2",33.5079551,126.4919266,18/08/05,18/08/05,"제주특별자치도 제주시 용담2동 2002","y"
998,"바당언덕(숙소) ","제주특별자치도 서귀포시 서리오름로 191-12",33.2581267,126.6042712,18/08/05,18/08/05,"제주특별자치도 서귀포시 효돈동 1045-4","y"
1000,"제주터서커스","제주특별자치도 서귀포시 효돈로79번길 4",33.4232239,126.7435733,18/08/05,18/08/05,"제주특별자치도 서귀포시 효돈동 1163","y"
1001,"산이물식당(고등어조림 회 장어구이 등)","제주특별자치도 서귀포시 형제해안로 306",33.2077903,126.2911826,18/08/05,18/08/05,"제주특별자치도 서귀포시 대정읍 상모리 130","y"
1005,"제주공항","제주특별자치도 제주시 공항로 2",33.5022971,126.4946104,18/08/06,18/08/06,"제주특별자치도 제주시 용담2동 1923","y"
1006,"두근두근공항도착","",33.4949333,126.4948058,18/08/06,18/08/06,"제주특별자치도 제주시 연동 1934-4","y"
1007,"호텔 케니스토리","제주특별자치도 서귀포시 중앙로71번길 17 서귀포 가족호텔",33.2504014,126.559514,18/08/06,18/08/06,"제주특별자치도 서귀포시 천지동 308-2","y"
1028,"큰엉 해안","제주특별자치도 서귀포시 태위로 536",33.274547,126.7063322,18/08/08,18/08/08,"제주특별자치도 서귀포시 남원읍 남원리 1409","y"
